user_id,date,logon_count,failed_login_count,external_ip_count,late_night_login_count,file_access_count,total_file_size,avg_file_size,max_file_size,sensitive_folder_access_count,usb_copy_count,email_count,total_email_size,avg_email_size,email_with_attachment_count,external_email_count,web_visit_count,suspicious_domain_count,usb_connect_count,total_bytes_out,avg_bytes_out,max_bytes_out,total_bytes_in,avg_bytes_in,large_upload_count,lateral_movement_count,process_count,scripting_tool_count,high_integrity_count,employee_name,username,department,role,O,C,E,A,N,day_of_week,is_weekend
U0000,2025-02-13,2.0,0.0,0.0,0.0,9.0,1139892.0,126654.66666666667,188714.0,0.0,0.0,7.0,404817.0,57831.0,2.0,0.0,16.0,0.0,0.0,482729.0,32181.933333333334,48614.0,807716.0,53847.73333333333,0.0,0.0,11.0,0.0,0.0,Allison Hill,allison.hill,HR,Employee,3.19,3.06,4.21,4.19,4.18,3,0
U0001,2025-01-15,2.0,0.0,0.0,0.0,13.0,1300485.0,100037.30769230769,193574.0,0.0,0.0,6.0,409181.0,68196.83333333333,3.0,0.0,20.0,0.0,0.0,714061.0,24622.793103448275,48900.0,1288512.0,44431.44827586207,0.0,0.0,15.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,2,0
U0001,2025-01-16,2.0,0.0,0.0,0.0,16.0,1287183.0,80448.9375,192414.0,0.0,0.0,5.0,336185.0,67237.0,2.0,0.0,17.0,0.0,0.0,555981.0,25271.863636363636,49363.0,1109350.0,50425.0,0.0,0.0,12.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,3,0
U0001,2025-01-17,2.0,0.0,0.0,0.0,13.0,1388561.0,106812.38461538461,198674.0,0.0,0.0,6.0,425231.0,70871.83333333333,1.0,0.0,17.0,0.0,0.0,668653.0,26746.12,49384.0,1210767.0,48430.68,0.0,0.0,14.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,4,0
U0001,2025-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,5,1
U0001,2025-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,6,1
U0001,2025-01-20,2.0,0.0,0.0,0.0,15.0,1541992.0,102799.46666666666,195159.0,0.0,0.0,6.0,569923.0,94987.16666666667,0.0,0.0,15.0,0.0,0.0,498894.0,24944.7,48090.0,1063236.0,53161.8,0.0,0.0,11.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,0,0
U0001,2025-01-21,2.0,0.0,0.0,0.0,13.0,1062821.0,81755.46153846153,192525.0,0.0,0.0,7.0,445940.0,63705.71428571428,1.0,0.0,19.0,0.0,0.0,536350.0,31550.0,53060.0,961544.0,56561.41176470588,0.0,0.0,11.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,1,0
U0001,2025-01-22,2.0,0.0,0.0,0.0,16.0,1808437.0,113027.3125,182818.0,0.0,0.0,6.0,442695.0,73782.5,1.0,0.0,20.0,0.0,0.0,370765.0,24717.666666666668,48988.0,735438.0,49029.2,0.0,0.0,15.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,2,0
U0001,2025-01-23,2.0,0.0,0.0,0.0,14.0,1357449.0,96960.64285714286,184257.0,0.0,0.0,6.0,531641.0,88606.83333333333,2.0,0.0,16.0,0.0,0.0,781919.0,31276.76,47673.0,1355147.0,54205.88,0.0,0.0,14.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,3,0
U0001,2025-01-24,2.0,0.0,0.0,0.0,15.0,1091838.0,72789.2,183248.0,0.0,0.0,7.0,463191.0,66170.14285714286,4.0,0.0,18.0,0.0,0.0,574303.0,22088.576923076922,47221.0,1513641.0,58216.96153846154,0.0,0.0,14.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,4,0
U0001,2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,5,1
U0001,2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,6,1
U0001,2025-01-27,2.0,0.0,0.0,0.0,13.0,1111952.0,85534.76923076923,194368.0,0.0,0.0,5.0,480303.0,96060.6,0.0,0.0,15.0,0.0,0.0,506276.0,25313.8,47102.0,955801.0,47790.05,0.0,0.0,13.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,0,0
U0001,2025-01-28,2.0,0.0,0.0,0.0,13.0,1549887.0,119222.07692307692,181177.0,0.0,0.0,6.0,414720.0,69120.0,3.0,0.0,15.0,0.0,0.0,712988.0,28519.52,50002.0,1544759.0,61790.36,0.0,0.0,15.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,1,0
U0001,2025-01-29,2.0,0.0,0.0,0.0,16.0,1677360.0,104835.0,199326.0,0.0,0.0,5.0,351885.0,70377.0,2.0,0.0,15.0,0.0,0.0,690919.0,27636.76,52414.0,1569109.0,62764.36,0.0,0.0,14.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,2,0
U0001,2025-01-30,2.0,0.0,0.0,0.0,13.0,1237969.0,95228.38461538461,170959.0,0.0,0.0,6.0,573100.0,95516.66666666667,3.0,0.0,19.0,0.0,0.0,441069.0,27566.8125,53962.0,868652.0,54290.75,0.0,0.0,15.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,3,0
U0001,2025-01-31,2.0,0.0,0.0,0.0,14.0,1562882.0,111634.42857142857,194847.0,0.0,0.0,5.0,557942.0,111588.4,2.0,0.0,19.0,0.0,0.0,531407.0,27968.78947368421,47938.0,1029968.0,54208.84210526316,0.0,0.0,9.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,4,0
U0001,2025-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,5,1
U0001,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,6,1
U0001,2025-02-03,2.0,0.0,0.0,0.0,16.0,1563169.0,97698.0625,184528.0,0.0,0.0,5.0,372766.0,74553.2,1.0,0.0,18.0,0.0,0.0,527079.0,27741.0,49352.0,1126019.0,59264.15789473684,0.0,0.0,9.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,0,0
U0001,2025-02-04,2.0,0.0,0.0,0.0,14.0,1371542.0,97967.28571428571,169917.0,0.0,0.0,6.0,520909.0,86818.16666666667,2.0,0.0,15.0,0.0,0.0,439699.0,27481.1875,48430.0,767342.0,47958.875,0.0,0.0,12.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,1,0
U0001,2025-02-05,2.0,0.0,0.0,0.0,14.0,1471903.0,105135.92857142857,176815.0,0.0,0.0,5.0,432676.0,86535.2,1.0,0.0,17.0,0.0,0.0,581085.0,30583.42105263158,56710.0,1081702.0,56931.68421052631,0.0,0.0,15.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,2,0
U0001,2025-02-06,2.0,0.0,0.0,0.0,16.0,1440281.0,90017.5625,165359.0,0.0,0.0,6.0,393231.0,65538.5,2.0,0.0,20.0,0.0,0.0,536149.0,24370.409090909092,56673.0,1264027.0,57455.77272727273,0.0,0.0,14.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,3,0
U0001,2025-02-07,2.0,0.0,0.0,0.0,13.0,1318948.0,101457.53846153847,190475.0,0.0,0.0,7.0,523116.0,74730.85714285714,0.0,0.0,16.0,0.0,0.0,754385.0,26942.321428571428,58581.0,1727438.0,61694.21428571428,0.0,0.0,14.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,4,0
U0001,2025-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,5,1
U0001,2025-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,6,1
U0001,2025-02-10,2.0,0.0,0.0,0.0,13.0,1015379.0,78106.07692307692,163181.0,0.0,0.0,7.0,522605.0,74657.85714285714,1.0,0.0,18.0,0.0,0.0,414318.0,25894.875,48381.0,827320.0,51707.5,0.0,0.0,14.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,0,0
U0001,2025-02-11,2.0,0.0,0.0,0.0,14.0,1069803.0,76414.5,193917.0,0.0,0.0,7.0,643069.0,91867.0,1.0,0.0,18.0,0.0,0.0,340238.0,20014.0,48739.0,1092485.0,64263.82352941176,0.0,0.0,8.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,1,0
U0001,2025-02-12,2.0,0.0,0.0,0.0,13.0,1417673.0,109051.76923076923,197942.0,0.0,0.0,6.0,468689.0,78114.83333333333,4.0,0.0,20.0,0.0,0.0,805065.0,26835.5,48847.0,1719400.0,57313.333333333336,0.0,0.0,8.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,2,0
U0001,2025-02-13,2.0,0.0,0.0,0.0,16.0,1236942.0,77308.875,190750.0,0.0,0.0,5.0,678538.0,135707.6,1.0,0.0,18.0,0.0,0.0,606317.0,24252.68,53326.0,1272104.0,50884.16,0.0,0.0,11.0,0.0,0.0,Noah Rhodes,noah.rhodes,HR,Employee,3.76,2.57,2.6,4.12,3.13,3,0
U0002,2025-01-15,2.0,0.0,0.0,0.0,11.0,1048722.0,95338.36363636363,160651.0,1.0,0.0,6.0,341702.0,56950.333333333336,0.0,0.0,16.0,0.0,0.0,645456.0,28063.304347826088,56343.0,1485090.0,64569.13043478261,0.0,0.0,15.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,2,0
U0002,2025-01-16,2.0,0.0,0.0,0.0,10.0,1105010.0,110501.0,179589.0,0.0,0.0,5.0,318389.0,63677.8,3.0,0.0,11.0,0.0,0.0,433133.0,24062.944444444445,54451.0,1067959.0,59331.055555555555,0.0,0.0,14.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,3,0
U0002,2025-01-17,2.0,0.0,0.0,0.0,10.0,1415447.0,141544.7,344538.0,1.0,0.0,6.0,546998.0,91166.33333333333,1.0,0.0,15.0,0.0,0.0,580352.0,29017.6,49450.0,1118836.0,55941.8,0.0,0.0,11.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,4,0
U0002,2025-01-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,5,1
U0002,2025-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,6,1
U0002,2025-01-20,2.0,0.0,0.0,0.0,11.0,785483.0,71407.54545454546,166180.0,0.0,0.0,4.0,419832.0,104958.0,0.0,0.0,11.0,0.0,0.0,346582.0,18241.157894736843,52192.0,1239104.0,65216.0,0.0,0.0,12.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,0,0
U0002,2025-01-21,2.0,0.0,0.0,0.0,10.0,1435643.0,143564.3,195342.0,0.0,0.0,5.0,311586.0,62317.2,0.0,0.0,13.0,0.0,0.0,442113.0,24561.833333333332,49455.0,907164.0,50398.0,0.0,0.0,11.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,1,0
U0002,2025-01-22,2.0,0.0,0.0,0.0,12.0,1366851.0,113904.25,278532.0,1.0,0.0,6.0,470733.0,78455.5,2.0,0.0,16.0,0.0,0.0,381317.0,22430.41176470588,48606.0,911353.0,53609.0,0.0,0.0,12.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,2,0
U0002,2025-01-23,2.0,0.0,0.0,0.0,10.0,1280799.0,128079.9,197036.0,0.0,0.0,4.0,307123.0,76780.75,1.0,0.0,13.0,0.0,0.0,504726.0,25236.3,46848.0,1221177.0,61058.85,0.0,0.0,14.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,3,0
U0002,2025-01-24,2.0,0.0,0.0,0.0,11.0,1071935.0,97448.63636363637,192494.0,0.0,0.0,5.0,420587.0,84117.4,1.0,0.0,16.0,0.0,0.0,665637.0,26625.48,48628.0,1427973.0,57118.92,0.0,0.0,9.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,4,0
U0002,2025-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,5,1
U0002,2025-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,6,1
U0002,2025-01-27,2.0,0.0,0.0,0.0,12.0,1182318.0,98526.5,184967.0,0.0,0.0,6.0,318288.0,53048.0,1.0,0.0,13.0,0.0,0.0,727637.0,27986.03846153846,47596.0,1352630.0,52024.230769230766,0.0,0.0,15.0,0.0,0.0,Angie Henderson,angie.henderson,Finance,Manager,2.9,3.56,2.83,3.04,3.79,0,0
